rep_id,rep_name,division,month,monthly_quota,bookings,attainment_pct
1014,Nicholas Martin,Arc Suite,2026-04-01,46105.17,0.0,0.0
1014,Nicholas Martin,Arc Suite,2026-05-01,46105.17,75887.42,164.6
1014,Nicholas Martin,Arc Suite,2026-06-01,46105.17,97429.52,211.3
1015,Margaret Hawkins DDS,Arc Suite,2024-07-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2024-08-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2024-09-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2024-10-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2024-11-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2024-12-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2025-01-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2025-02-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2025-03-01,60638.0,49831.07,82.2
1015,Margaret Hawkins DDS,Arc Suite,2025-04-01,60638.0,151964.33,250.6
1015,Margaret Hawkins DDS,Arc Suite,2025-05-01,60638.0,8000.0,13.2
1015,Margaret Hawkins DDS,Arc Suite,2025-06-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2025-07-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2025-08-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2025-09-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2025-10-01,60638.0,80734.93,133.1
1015,Margaret Hawkins DDS,Arc Suite,2025-11-01,60638.0,67872.46,111.9
1015,Margaret Hawkins DDS,Arc Suite,2025-12-01,60638.0,42222.38,69.6
1015,Margaret Hawkins DDS,Arc Suite,2026-01-01,60638.0,140596.05,231.9
1015,Margaret Hawkins DDS,Arc Suite,2026-02-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2026-03-01,60638.0,149370.64,246.3
1015,Margaret Hawkins DDS,Arc Suite,2026-04-01,60638.0,56871.22,93.8
1015,Margaret Hawkins DDS,Arc Suite,2026-05-01,60638.0,0.0,0.0
1015,Margaret Hawkins DDS,Arc Suite,2026-06-01,60638.0,79901.9,131.8
1016,Crystal Johnson,Arc Suite,2024-07-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2024-08-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2024-09-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2024-10-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2024-11-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2024-12-01,55006.25,107390.29,195.2
1016,Crystal Johnson,Arc Suite,2025-01-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2025-02-01,55006.25,95477.02,173.6
1016,Crystal Johnson,Arc Suite,2025-03-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2025-04-01,55006.25,167979.14,305.4
1016,Crystal Johnson,Arc Suite,2025-05-01,55006.25,33901.23,61.6
1016,Crystal Johnson,Arc Suite,2025-06-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2025-07-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2025-08-01,55006.25,192611.83,350.2
1016,Crystal Johnson,Arc Suite,2025-09-01,55006.25,153654.17,279.3
1016,Crystal Johnson,Arc Suite,2025-10-01,55006.25,119527.01,217.3
1016,Crystal Johnson,Arc Suite,2025-11-01,55006.25,87772.93,159.6
1016,Crystal Johnson,Arc Suite,2025-12-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2026-01-01,55006.25,43813.28,79.7
1016,Crystal Johnson,Arc Suite,2026-02-01,55006.25,0.0,0.0
1016,Crystal Johnson,Arc Suite,2026-03-01,55006.25,54402.98,98.9
1016,Crystal Johnson,Arc Suite,2026-04-01,55006.25,73509.49,133.6
1016,Crystal Johnson,Arc Suite,2026-05-01,55006.25,45702.28,83.1
1016,Crystal Johnson,Arc Suite,2026-06-01,55006.25,186500.21,339.1
1017,Daniel Hahn,Arc Suite,2024-07-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2024-08-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2024-09-01,71594.75,62609.34,87.4
1017,Daniel Hahn,Arc Suite,2024-10-01,71594.75,54134.45,75.6
1017,Daniel Hahn,Arc Suite,2024-11-01,71594.75,82731.42,115.6
1017,Daniel Hahn,Arc Suite,2024-12-01,71594.75,118519.85,165.5
1017,Daniel Hahn,Arc Suite,2025-01-01,71594.75,48157.07,67.3
1017,Daniel Hahn,Arc Suite,2025-02-01,71594.75,75567.68,105.5
1017,Daniel Hahn,Arc Suite,2025-03-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2025-04-01,71594.75,134965.53,188.5
1017,Daniel Hahn,Arc Suite,2025-05-01,71594.75,112687.15,157.4
1017,Daniel Hahn,Arc Suite,2025-06-01,71594.75,196051.56,273.8
1017,Daniel Hahn,Arc Suite,2025-07-01,71594.75,42544.98,59.4
1017,Daniel Hahn,Arc Suite,2025-08-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2025-09-01,71594.75,72599.03,101.4
1017,Daniel Hahn,Arc Suite,2025-10-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2025-11-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2025-12-01,71594.75,32988.6,46.1
1017,Daniel Hahn,Arc Suite,2026-01-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2026-02-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2026-03-01,71594.75,51000.39,71.2
1017,Daniel Hahn,Arc Suite,2026-04-01,71594.75,0.0,0.0
1017,Daniel Hahn,Arc Suite,2026-05-01,71594.75,63106.67,88.1
1017,Daniel Hahn,Arc Suite,2026-06-01,71594.75,112542.34,157.2
1018,Matthew Foster,Cross-Division Overlay,2024-07-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2024-08-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2024-09-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2024-10-01,91666.67,8000.0,8.7
1018,Matthew Foster,Cross-Division Overlay,2024-11-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2024-12-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2025-01-01,91666.67,131295.89,143.2
1018,Matthew Foster,Cross-Division Overlay,2025-02-01,91666.67,65352.93,71.3
1018,Matthew Foster,Cross-Division Overlay,2025-03-01,91666.67,221272.26,241.4
1018,Matthew Foster,Cross-Division Overlay,2025-04-01,91666.67,133087.93,145.2
1018,Matthew Foster,Cross-Division Overlay,2025-05-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2025-06-01,91666.67,144017.25,157.1
1018,Matthew Foster,Cross-Division Overlay,2025-07-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2025-08-01,91666.67,42843.56,46.7
1018,Matthew Foster,Cross-Division Overlay,2025-09-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2025-10-01,91666.67,151200.7,164.9
1018,Matthew Foster,Cross-Division Overlay,2025-11-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2025-12-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2026-01-01,91666.67,0.0,0.0
1018,Matthew Foster,Cross-Division Overlay,2026-02-01,91666.67,8000.0,8.7
1018,Matthew Foster,Cross-Division Overlay,2026-03-01,91666.67,39608.57,43.2
1018,Matthew Foster,Cross-Division Overlay,2026-04-01,91666.67,173447.72,189.2
1018,Matthew Foster,Cross-Division Overlay,2026-05-01,91666.67,45615.52,49.8
1018,Matthew Foster,Cross-Division Overlay,2026-06-01,91666.67,66095.99,72.1
1019,Judy Baker,Cross-Division Overlay,2024-07-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2024-08-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2024-09-01,91666.67,8000.0,8.7
1019,Judy Baker,Cross-Division Overlay,2024-10-01,91666.67,50006.95,54.6
1019,Judy Baker,Cross-Division Overlay,2024-11-01,91666.67,88054.95,96.1
1019,Judy Baker,Cross-Division Overlay,2024-12-01,91666.67,73512.7,80.2
1019,Judy Baker,Cross-Division Overlay,2025-01-01,91666.67,122697.93,133.9
1019,Judy Baker,Cross-Division Overlay,2025-02-01,91666.67,113104.87,123.4
1019,Judy Baker,Cross-Division Overlay,2025-03-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2025-04-01,91666.67,63846.99,69.7
1019,Judy Baker,Cross-Division Overlay,2025-05-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2025-06-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2025-07-01,91666.67,48833.99,53.3
1019,Judy Baker,Cross-Division Overlay,2025-08-01,91666.67,34912.31,38.1
1019,Judy Baker,Cross-Division Overlay,2025-09-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2025-10-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2025-11-01,91666.67,91459.73,99.8
1019,Judy Baker,Cross-Division Overlay,2025-12-01,91666.67,114557.73,125.0
1019,Judy Baker,Cross-Division Overlay,2026-01-01,91666.67,107519.81,117.3
1019,Judy Baker,Cross-Division Overlay,2026-02-01,91666.67,24154.31,26.4
1019,Judy Baker,Cross-Division Overlay,2026-03-01,91666.67,120326.17,131.3
1019,Judy Baker,Cross-Division Overlay,2026-04-01,91666.67,85815.5,93.6
1019,Judy Baker,Cross-Division Overlay,2026-05-01,91666.67,0.0,0.0
1019,Judy Baker,Cross-Division Overlay,2026-06-01,91666.67,13806.05,15.1
1020,Justin Baker,Cross-Division Overlay,2024-07-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2024-08-01,91666.67,89701.11,97.9
1020,Justin Baker,Cross-Division Overlay,2024-09-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2024-10-01,91666.67,37425.66,40.8
1020,Justin Baker,Cross-Division Overlay,2024-11-01,91666.67,107538.55,117.3
1020,Justin Baker,Cross-Division Overlay,2024-12-01,91666.67,78690.06,85.8
1020,Justin Baker,Cross-Division Overlay,2025-01-01,91666.67,129334.51,141.1
1020,Justin Baker,Cross-Division Overlay,2025-02-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2025-03-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2025-04-01,91666.67,83449.97,91.0
1020,Justin Baker,Cross-Division Overlay,2025-05-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2025-06-01,91666.67,49359.98,53.8
1020,Justin Baker,Cross-Division Overlay,2025-07-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2025-08-01,91666.67,87118.25,95.0
1020,Justin Baker,Cross-Division Overlay,2025-09-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2025-10-01,91666.67,55444.63,60.5
1020,Justin Baker,Cross-Division Overlay,2025-11-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2025-12-01,91666.67,0.0,0.0
1020,Justin Baker,Cross-Division Overlay,2026-01-01,91666.67,44191.37,48.2
1020,Justin Baker,Cross-Division Overlay,2026-02-01,91666.67,75444.63,82.3
1020,Justin Baker,Cross-Division Overlay,2026-03-01,91666.67,61271.04,66.8
1020,Justin Baker,Cross-Division Overlay,2026-04-01,91666.67,122660.0,133.8
1020,Justin Baker,Cross-Division Overlay,2026-05-01,91666.67,92988.09,101.4
1020,Justin Baker,Cross-Division Overlay,2026-06-01,91666.67,50163.68,54.7
